state,zip_code,facility,facility_latitude,facility_longitude,owner,well_name,well_designation,well_latitude,well_longitude,collection_date,contaminant,modifier,below_detection_limit,concentration,measurement_unit,limit_exceeded,standard_threshold,standard_type
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-01-31,boron,,False,6.7200000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-08-23,boron,,False,6.2900000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-03-29,boron,,False,6.2900000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-01-30,boron,,False,6.1300000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-02-28,boron,,False,6.0600000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-06-13,boron,,False,6.0100000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-01,boron,,False,5.7700000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-08-23,boron,,False,5.7600000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-07-19,boron,,False,5.7400000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-06-14,boron,,False,5.5700000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-04-18,boron,,False,5.5300000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-03-28,boron,,False,5.5100000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-19,boron,,False,5.4100000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-09-25,boron,,False,5.3900000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2016-11-14,boron,,False,5.3700000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-29,boron,,False,5.3100000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-01-31,boron,,False,5.2500000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-14,boron,,False,5.2300000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-02-28,boron,,False,5.1300000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-07-13,boron,,False,5.1000000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-04-18,boron,,False,4.9000000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-09-25,boron,,False,4.7300000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-04-19,boron,,False,4.0800000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2016-11-15,boron,,False,3.8700000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2016-11-16,boron,,False,3.8700000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-05-10,boron,,False,3.7600000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-08-24,boron,,False,3.6800000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-03-28,boron,,False,3.5700000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-09-25,boron,,False,3.3800000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-07-19,boron,,False,3.3100000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-07-19,boron,,False,3.3000000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-01-31,boron,,False,3.2700000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-02-28,boron,,False,3.0600000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-03-13,boron,,False,3.0500000000,mg/L,True,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-06-13,boron,,False,2.9400000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-07-13,boron,,False,2.8200000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-07-13,boron,,False,2.8000000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2016-11-15,boron,,False,2.7700000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-09-25,boron,,False,2.4100000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-04-18,boron,,False,2.3900000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-03-28,boron,,False,2.2100000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-08-23,boron,,False,2.2100000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-01-30,boron,,False,1.9000000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-05-10,boron,,False,1.6500000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-04-17,boron,,False,1.4600000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-05-09,boron,,False,0.7210000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-07-19,boron,,False,0.6600000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-01-31,boron,,False,0.6590000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-03-01,boron,,False,0.5980000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-07-14,boron,,False,0.5510000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-08-23,boron,,False,0.5430000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-06-14,boron,,False,0.5340000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-03-29,boron,,False,0.5250000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-04-19,boron,,False,0.4670000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2016-11-16,boron,,False,0.4610000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-09-25,boron,,False,0.4180000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-07-13,boron,,False,0.2910000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-08-23,boron,,True,0.2540000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-09-25,boron,,False,0.2220000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-05-10,boron,,False,0.2070000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-01-31,boron,,False,0.2010000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-02-28,boron,,False,0.1990000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2016-11-16,boron,,False,0.1890000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-06-13,boron,,False,0.1890000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-07-19,boron,,False,0.1890000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-07-19,boron,,False,0.1780000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-04-18,boron,,False,0.1590000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-03-28,boron,,False,0.1500000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-08-23,boron,,True,0.1410000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-05-09,boron,,False,0.1310000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-01-30,boron,,False,0.1250000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2016-11-16,boron,,False,0.1210000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-02-28,boron,,False,0.1180000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-09-25,boron,,False,0.1170000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-07-13,boron,,False,0.1130000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-06-13,boron,,False,0.1030000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-03-29,boron,,False,0.0932000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-04-18,boron,,False,0.0879000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-01-30,boron,,False,0.0840000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-05-09,boron,,False,0.0831000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-07-13,boron,,True,0.0830000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-07-18,boron,,False,0.0807000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-08-23,boron,,False,0.0805000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2016-11-15,boron,,False,0.0803000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-02-28,boron,,False,0.0794000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-04-18,boron,,False,0.0694000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-06-13,boron,,False,0.0691000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-03-28,boron,,False,0.0675000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-09-25,boron,,False,0.0660000000,mg/L,False,3.0,CHA
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2011-02-16,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2011-02-16,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2011-02-16,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2011-02-16,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2011-08-23,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2011-08-23,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2011-08-23,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2011-08-23,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2012-01-31,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2012-01-31,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2012-01-31,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-01-31,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2012-08-07,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2012-08-07,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2012-08-07,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-08-07,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-02-12,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-02-12,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2013-02-12,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2013-02-12,cadmium,,True,0.0005000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-08-21,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2013-08-21,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-08-21,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2013-08-21,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2013-08-21,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2014-03-25,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2014-03-25,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2014-03-25,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2014-03-25,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2014-03-25,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2014-03-25,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2014-08-12,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2014-08-12,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2014-08-12,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2014-08-12,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2016-05-23,cadmium,,False,0.0024000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2016-05-23,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2016-05-23,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2016-05-24,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2016-05-24,cadmium,,True,0.0010000000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-04-19,cadmium,,False,0.0037200000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-05-09,cadmium,,False,0.0036100000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-29,cadmium,,False,0.0035500000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-19,cadmium,,False,0.0030800000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-06-14,cadmium,,False,0.0030200000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-14,cadmium,,False,0.0029800000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-08-23,cadmium,,False,0.0029800000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-01-31,cadmium,,False,0.0027400000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2016-11-16,cadmium,,False,0.0025600000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-01,cadmium,,False,0.0023500000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-06-13,cadmium,,False,0.0002140000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-06-14,cadmium,,False,0.0002060000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-06-13,cadmium,,False,0.0001940000,mg/L,False,0.005,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-05-10,cadmium,,False,0.0001870000,mg/L,False,0.005,MCL
